date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY
2006-07-31,,,,,,,,,,,,,,,,,0.016701461377870652,,,0.00969850305713682,,,,,,,,,,-0.20773067331670825,,,,,,,,,,,,,,,,,,,0.28894133513149,,,,,,,,,,,,,-0.03367127173399165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-31,,,,,,,,,,,,,,,,,0.13894592744695422,,,-0.1503445395698476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11901647920481295,,,,,,,,,,,,,-0.401174168297456,,,,,,0.3148148148148502,,,,,,,,,,,,,,,,,,,,,0.027744630071599108,,,,,,
2006-09-29,0.04923076923082581,,,,,,,,,,,,,,,,-0.14483173076923073,,,,,,,,,,,,0.05864683164069895,,,,,,,,,,,,,,,,,,,,-0.019002375296912177,,,,,,,,,,,,,0.17937545388525766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-31,0.1247462215203774,,,,,,,,,,,,,,,,0.12649332396345758,,,,,,,,,,,,0.017159843264429986,,,,,,,,,,,,,,,,,,,,0.3305084745762712,,,,,,,,,,,,,-0.022475369458128003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-30,,,,,,,-0.053391053391053434,0.15685224839400425,,,,,,,,,0.06737367436057373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12556869881710653,,,,,,,,,,,,,-0.11401574803149594,,,,,,0.06079724691713051,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-29,,,,,,,0.0647865853658538,,,,,,,,,,,,,0.03229858245110351,,,,,,,,,-0.05394801373218705,,,,,,,,,,,,,,,,,,,,0.022632674297606847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06829823562891835,,
2007-01-31,,,,,,,0.1853972798854686,,,,,,,,,,,,,,,,,0.0477202929363727,,,,,,,,,,,,,,,,,,,,,,,,,0.03917578224370377,,,,,,,,,,,,,0.13093824228028517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19062333510921436,,
2007-02-28,,,,,,,-0.008454106280193052,,,,,,,-0.1459900752361133,,,,,,,,,,-0.1301014656144045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08112365450249437,,,,,,,,,0.04252045841674623,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-30,,,,,,,,,,,,,,,,,,,,,,,,0.00894245723169429,,,,,,,,,,,,,,,,,,,,,0.012380615493440938,,,,,,,,,,,,0.14379993053143458,,0.023225704233986066,,,,,,,,,,,,0.05626708878974207,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07115987460815076,,,,,,,,,,,,,,0.11009849000095007,,,,,0.16995447647951445,,,,,,,0.0898876404494382,,,,,,,,,,,,,,0.14414168937329275,,,,,,,,,,,,,,,,,,,,,,,,
