date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY,Port_Ret
2013-05-31,0.3082650781831737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0961929003869858,,,,,,0.2752808988763966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4483832335329341,,,0.12057877813505291,,,,,,,,,,,,,,,,,,,21.12630176681143
2013-08-30,,,,,,,,,,,,,,,,,,,,0.13206631621512321,,,,,,,,,,,,,,,,,,,,,,0.10627753303964749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027259684361536696,,,,,0.08959402706486252,,,,,,,,,,-0.016814400826267284,,,,6.767663197098053
2013-11-29,,,,,,,,,,,,,,,,,,,,0.15566509501357362,,,,,,,,,,,,,-0.1677927927927928,,,,,,,,,0.24124771859963,,,,,,,,,,,,,,,,,,,,,,0.5549005158437732,,,,,,,,,,,,,,,,,,0.11391862955032117,-0.24686390532544378,,,,,,,,,,,,,10.851254348151024
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1066702312525114,,,,,,,,,,,,,,,,,,,,,,0.14644549763033177,,,,,,,,,,,,,,,0.07353639564535519,,,,0.923397234443746,,,,,,,,,0.1634607860304076,,,,28.270202900047035
2014-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019084430486779103,,,,,,,-0.07720566796897788,,,,,,,,,,,,,,,0.18189334435717242,,,,,,,,,,,,,,,,,,,-0.15130100894571297,,,,,,,,,,-0.10810990304075752,,,-3.476153321701101
2014-08-29,,,,,,,,,,,,,0.16630883836369725,,,,,,,,,,,,,,,,,,,,,,,,,0.1819905213270141,,,,,,,,,,,0.13339652448657202,,,,,,,,,,,,,,,0.1402588317593565,,-0.02487961476725531,,,,,,,,,,,,,,0.31101620353055215,,,,,,,,,,,,,,,,15.13485507833228
2014-11-28,,,,,,,,,,,,,0.14192523825432302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06428412132024963,,,,,,,,,,0.1382537311532206,,,,,0.10276073619631898,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006763925405450566,,,,9.079755046591256
2015-02-27,,,,,,,,,,,,,0.37121228476129997,,,,,,,,,,,,,,,,,,,,0.3016162076030049,,,,,0.016344916344916305,,,,,,,,,,,,,,,,,,,,,0.05726357391584025,,,,,,,,,,,,,,,,,,,,,0.30263315981285577,,,,,,,,,,,,,,,,20.981402848758343
2015-05-29,,0.018378015359701516,,,,,,,,,,,0.16362137605603877,,,,,,,,,,,,,,,,,,,,0.09749912556838058,,,,,,,,,,,,,0.1046942557134034,,,,,,,,,,,,-0.00032408970096198253,,,,,,,,,,,,,,,,,,,,,,0.2479416859538901,,,,,,,,,,,,,,,,10.530172815840873
2015-08-31,,,,,,,,,,,,,-0.14683486289632475,,,,0.029226726128852576,,,,,,,,,,,,,,,,0.054099274958170795,,,,,,,,,,,,,,,,,0.05483431684067175,,,,,,,,,,,,,,,,,,,,,,,,0.0018339316372717462,,,,,,,,,,,,,,,,,,,,,,-0.13681226662715762
2015-11-30,,,,,,,,,,,,,,,,,-0.2620705663881151,,,,,,,,,,,,,,,,0.02479213907785338,,,,,,,,,,,,,0.039680494717856174,,,,-0.01678285566744131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04636769041345956,,,,,,,,,,,,,,,,-5.214969573466129
2016-02-29,,,,,,,,,,,,-0.15905469994689325,,,,,,,,,,,,,,,,,,,,,-0.05236760584156974,,,,,,,,,,,,,-0.14175960346964056,,,,,,,,,,,,,,,,,,,,,,,-0.013453594573085259,,,,,,,-0.04867549248088476,,,,,,,,,,,,,,,,,,,,-8.306219926241472
2016-05-31,,,,,,,,,,,,0.2496873384500118,,,,,,,,,,,,,,,,,,,,,,,,,,0.11120463898241684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4935729582838513,,,,,,,,-0.05368210883964086,,,,,,,,,,0.4105575398026515,,,,,,,,,,24.22680733358581
2016-08-31,,,,,,,,,,,0.06415418032900289,0.05374426897605722,,,,,,,,,,,,,,,,,,0.02684879886952407,,,,,,,,0.0615268075077855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3153281255784006,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.432043625215407
2016-11-30,,,,,,,0.0016146393972011897,,0.0824957609936785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16111216246072235,,,,,,,,,,,,0.5053368599313304,,,,,,,,,,,,,,,,,0.07095777300273443,,,,,,,,,,,16.430343915713337
2017-02-28,,,,,,,,,0.12799819602395557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23195920101997447,,,,,,,,,,,,,,,,,,,,0.10204197541888815,,,,,,,,,,,,,0.17446213557504886,0.1534772182254196,,,,,,,,,,,,,,15.798774525265733
2017-05-31,,,,,,,,,0.26952401643583745,,,,,,,,,,,,,,,,,,0.11966182772521283,,,,,,,,,,,,,,,,,,,,,0.16179108596660674,,,,,,,,,,,,,,,,,,,,0.42391205743231497,,,,,,,,,,,,,0.0609030451522794,,,,,,,,,,,,,,,20.715840654245028
2017-08-31,,,,,,,0.2172176308539946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07696419027258139,,,,,,,,,,0.07266851950642716,,,,,,,,,,,,,,,,,,,,,-0.2654378677676711,,-0.005768243308225229,,,,,,,,,,,,,,,-1.165683019761119
2017-11-30,,,,,,-0.041586580464791134,0.47606653841801516,,,,,,,,,,,,,,,,,,,,0.11055776892430269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161791518435777,,,,,,,,,,0.18454910292728988,,,,,,,,,,,,,,,,,,,,,,,,-0.10145310783532557,,,,13.165420673421133
2018-02-28,,,,,,,0.006286415210058127,,0.0913397763880992,,,0.17195512820512815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003191380755565021,,,,,,,,,,,,,,0.04859368810246911,,,,,,,,,,,,,,,,,,,,,,,,6.369882919626221
