date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY,Port_Ret
2014-09-30,,,,,,,,,,,,,0.06367768445530975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08608385370205185,,,,,,,,,,0.007204610951015322,,,,,0.050920245398772934,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05523735559654874,,,,-0.3903733698700518
2014-10-31,,,,,,,,,,,,,-0.008620689655168823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0521371535932178,,,,,,,0.17484138604197197,,-0.02326249282019066,,,,,,,,0.08369098712446621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5757268856859294
2014-11-28,,,,,,,,,,,,,0.08289855072463559,,,,,,,,,,,,,,,,,,,,,,,,,0.03613815175356727,,,,,,,,,,,-0.008775573787517033,,,,,,,,,,0.042835761610994005,,,,,0.08643094590510736,,,,,,,,,,,,,,,,0.16088027468152344,,,,,,,,,,,,,,,,6.673468514805177
2014-12-31,,,,,,,,,,,,,0.080788620311393,,,,,,,,,,,,,,,,,,,,0.07022535852492595,,,,,0.00411840411840414,,,,,,,,,,,,,,,,,,,,,-0.009645894149009071,,,,,,,,,,,,,,,,,,,,,0.07766414702831681,,,,,,,,,,,,,,,,4.463012716680616
2015-01-30,,,,,,,,,,,,,0.022765682473405935,,,,,,,,,,,,,,,,,,,,0.16686163990215896,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04523901063693847,,,,,-0.164095972579263,,,,,,,,,,,,,,,,0.1422087745839622,,,,,,,,,,,,,,,,2.4500222748665124
2015-02-27,,,,,,,,,,,,,0.24047433903576398,,,,,,,,,,,,,,,,,,,,0.0422894640904119,,,,,,,,,,,,,,,,,,0.013544188861978057,,,,,,,0.07875457875457936,0.11814492602456172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8641499353459
2015-03-31,,-0.031371633193197246,,,,,,,,,,,-0.0021162805997891887,,,,,,,,,,,,,,,,,,,,0.028593913955928585,,,,,,,,,,,,,0.019919703520691723,,,,,,,,,,,,-0.14635577434829172,,,,,,,,,,,,,,,,,,,,,,0.12011396011396958,,,,,,,,,,,,,,,,-0.18693517584480457
2015-04-30,,0.0057863859198206136,,,,,,,,,,,-0.07954008505271082,,,,-0.10086663456909006,,,,,,,,,,,,,,,,-0.01232678738417059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06145080883101295,,,,,,,,,,,,,,,,-4.967958598343277
2015-05-29,,,,,,,,,,,,,0.2668548939082649,,,,0.12066041945560024,,,0.059041273366648106,,,,,,,,,,,,,0.08030642107075225,,,,,,,,,,,,,0.06016597510373445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7405796581
2015-06-30,,,,,,,,,,,,,-0.09969642236096166,,,,0.08927291550529581,,,,,,,,,,,,,,,,0.05967651979921906,,,,,,,,,,,,,,,,,-0.05392646391284628,,,,,,,,,,,,,,,,,,,,,,,,-0.004740908381457687,,,,,,,,,,,,,,,,,,,,,,-0.1882871870150149
2015-07-31,,,,,,,,,,,,,-0.05860227187241707,,,,0.06938148852171366,,,,,,,,,,,,,,,,0.0759398496240602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08533119008880075,,,,,,-0.0809798270893124,,,,,,,,,,,,,,,,1.8214085854569029
2015-08-31,,,,,,,,,,,,,0.006632571519917585,,,,-0.11642852259520065,,,,,,,,,,,,,,,,-0.07547169811320742,,,,,,,,,,,,-0.05270510541021256,,,,,0.11421173762945913,,,,,,,,,,,,-0.09827417779225,,,,,,,,,,,,-0.07253549109561819,,,,,,,,,,,,,,,,,,,,,,-4.2081526551016015
2015-09-30,,,,,,,,,,,,,,,,,-0.1850820179510988,,,,,,,,,,,,,,,,0.024187452758881234,,,,,,,,,,,,,0.0082452976037104,,,,-0.05000430329632499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03755008586148245,,,,,,,,,,,,,,,,-4.804073134926292
2015-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06376383763837623,,,,,,,,,,,,,-0.006900076667518573,,,,0.06477622757745971,,,,,,,,,,,,,,,,,,,0.10623473351219315,,,,,,,,,,,-0.08124182229094457,,,,,,,,,,,,,,,,2.932657995391319
2015-11-30,,,,,,,,,,,,0.08342922899884919,,,,,,,,,,,,,,,,,,,,,-0.05938670736783669,,,,,,,,,,,,,0.03834276891405053,,,,,,,,,,,,,,,,,,,,,,,-0.044849055237819346,,,,,,,-0.015659852553005837,,,,,,,,,,,,,,,,,,,,0.03752765508475697
2015-12-31,,,,,,,,,,,,0.027881040892193454,,,,,,,,,,,,,,,,,,,,,0.01371883758666459,,,,,,,,,,,,,-0.0411400247831476,,,,,,,,,,,,,,,,,,,,,,,-0.03960283472922277,,,,,,,-0.022153445186525622,,,,,,,,,,,,,,,,,,,,-1.225928524400759
2016-01-29,,,,,,,,,,,,-0.10049082924308972,,,,,,,,,,,,,,,,,,,,,-0.06075378346915017,,,,,,,,,,,,,-0.12277074179374514,,,,,,,,,,,,,,,,,,,,,,-0.11134708737865029,,,,,,,,0.012327169748463929,,,,,,,,,,,,,,,,,,,,-7.660705442723429
2016-02-29,,,,,,,,,,,-0.058739352640545195,-0.09046524985640447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057962829185000286,,,,,,,,,,,,,,,,,,,,,,,,0.0745988391942698,,,,,,,,,,,,,,,,,,-0.08820444886018652,,,,,,,,,,-4.415460826957333
2016-03-31,,,,,,,,,,,,0.07716300390087638,,,,,,,,,,,,,,,,,,,,,,,,,,0.0671530115974559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13616071428573462,,,,,,,,0.025596976464534738,,,,,,,,,,0.1728312851867546,,,,,,,,,,9.578099828707124
2016-04-29,,,,,,,,,,,,0.018617021276595702,,,,,,,,,,,,,,,,,,,,,,,,,,0.03049956178790536,,,,,,-0.07211954384585129,,,,,,,,,,,,,,,,,,,,,,,,-0.002806623631766758,,,,,,,,-0.05812395309883733,,,,,,,,,,,,,,,,,,,,-1.6786707502390863
2016-05-31,,,,,,,,,,,0.09581709850058351,0.1389614157238177,,,,,,,,,,,,,,,,,,,,,,,,,,0.010460962748766844,0.0778755628325829,,,,,0.05787704130643623,,,,,,,,,,,,,,,,,,,,,,,,0.31827886213848977,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.654515720844616
2016-06-30,,,,,,,,,,,-0.009919893745071073,0.009424350483953736,,,,,,,,,,,,,,,,,,-0.0568770607630712,,,,,,,,-0.03812810369497521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006207191780825738,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.78587031876676
2016-07-29,,,,,,,,,,,0.060353260110114215,0.013373706787786599,,,,,,,,,,,,,,,,,,,,,,,,,,0.0845292264613231,,,,,,,,,,0.010015076459185979,,,,,,,,,,,,,,,,,,,,0.2146351840034051,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6581290764363
2016-08-31,,,,,,,0.042063937184520395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20140739950954267,,,,,,,,-0.07814714721277471,,,,,,,,,,,,0.07621944005293457,,,,,,,,,,,,,,,,,-0.003010752688170304,,,,,,,,,,,4.770657536921052
2016-09-30,,,,,,,0.00914962325080726,,0.010388739946391112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006497256713818178,,,,,,,,,,,,0.11705249429410003,,,,,,,,,,,,,,,,,0.009203336209382185,,,,,,,,,,,3.0458290082899753
2016-10-31,,,,,,,-0.08351999999999993,,-0.03548922056387027,,-0.05671734483046886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049587509979597266,,,,,,,,,,,,,,,,,,,,0.03852889667249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.735703574028737
2016-11-30,,,,,,,0.08298417132216018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09809594922531262,,,,,-0.04216759909536005,,,,,,,,,,,,,,,0.29760206560129454,,,,,,,,,,,,,-0.02250249763227663,,,,,,,,,,,,,,,8.280241788422613
2016-12-30,,,,,,,,,0.0021739130435027842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032299192520187647,,,,,,,,,,,,,,,,,,,,0.1577006507591736,,,,,,,,,,,,,-0.020500205002066063,0.06087437742113999,,,,,,,,,,,,,,3.9403763393946316
2017-01-31,,,,,,,-0.0461874544887132,,0.0613572977998067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043148290270316414,,,,,,,,,,,,,,,,,,,,0.022859284242158884,,,,,,,,,,,,,0.1532021766429652,,,,,,,,,,,,,,,4.68759188933068
2017-02-28,,,,,,0.06097860831079416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18482792446660667,,,,,,,,,,0.03203900400491522,,,,,,,,,,-0.06935088721727434,,,,,,,,,,,,,0.03975068917152291,,,,,,,,,,,,,,,4.9649067747312925
2017-03-31,,,,,,,,,0.07399226946437931,,,,,,,,,,,,,,,,,,-0.04139209225700913,,,,,,,,,,,,,,,,,,,,,0.06671726231544106,,,,,,,,,,,,,,,,,,,,0.07341348048872898,,,,,,,,,,,,,0.0738536926846245,,,,,,,,,,,,,,,4.931692253923294
2017-04-28,,,,,,,,,0.04395886889459577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08485867667033165,,,,,,,,,,,,,,,,,,,,-0.04250436059854246,,,,,,,,,,,,,0.03063885267278077,,,,,,,,,,,0.0792439113049721,,,,3.9239189788827566
2017-05-31,,,,,,,,,0.1322866258386235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003934895367554869,,,,,,,,,,,,,,,,,,,,0.38541318876543884,,,,,,,,,,,0.03417991929741837,,-0.04142947501581207,,,,,,,,,,,,,,,10.28770308506447
2017-06-30,,,,,,,0.033884297520661244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04139200665122633,,,,,,,,,,-0.0859892233173083,,,,,,,,,,,,,,,,,,,,,-0.09723175946710383,,-0.0656397033338415,,,,,,,,,,,,,,,-5.127367904976374
2017-07-31,,,,,,0.09888910930370964,,,0.07274267731782968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031222896790980226,,,,,,,,,,0.12748356077211898,,,,,,,,,,,,,,,,,,,,,-0.1494193548386914,,,,,,,,,,,,,,,,,3.618377786918943
2017-08-31,,,,,,0.03312573336943747,0.05686778688034466,,,,,,,,,,,,,,,,,,,,0.021517783232028798,,,,,,,,,,,,,,,,,,,,,-0.06626216508470506,,,,,,,,,,0.040887996989841024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.722742707738938
2017-09-29,,,,,,-0.019220688450113488,0.053921013918750704,,,,,,,,,,,,,,,,,,,,0.08087649402390418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1177554337407376,,,,,,,,,,0.05506373937677056,,,,,,,,,,,,,,,,,,,,,,,,-0.015540813048086854,,,,4.547586326032712
2017-10-31,,,,,,0.11313023338678052,0.28297632468996614,,,,,,,,,,,,,,,,,,,,-0.0705860670844084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12716169476872707,,,,,,0.1266209000762777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58606171674686
2017-11-30,,,,,,,0.091639467737886,,-0.0648591174906964,,,,,,,,,,,,,,,,,,0.10549276224469573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0778635470106187,0.06568795449456499,,,,,-0.043331076506431976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2794407244899941
2017-12-29,,,,,,,-0.14830573443728912,,-0.031267765776009204,,,0.014743589743589691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04029634240817448,,,,,,,,,,,,,,-0.02786214181962232,,,,,,,,,,,,,,,,,,,,,,,,-4.659767893950108
2018-01-31,,,,,,,0.17917097979206997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1828519756672331,,,,,0.04047373281903632,,,,,,,,,,,,,,0.158924205378973,,,,,,,,,,,,0.15385316086718892,,,,,,,,,,,,14.305481090490026
2018-02-28,,,,,,,0.0019847328244273488,,,,,,,,,,,,-0.13575568435131513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001775271512113541,-0.041604452287226756,,,,,,,,,,,,,-0.06926863572433184,,,,,,,,,,,,,,,,,,,,,,,,-4.857375360526657
2018-03-30,,,,,,,-0.054167301538930235,,,,-0.010182154781976371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0497830929769022,,,,,,,,,,,,,,,-0.06809917355371897,,,,-0.03903790454602685,,,,,,,,,,,,,,,,,,,,,,,,-4.425392547951092
