Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,ASML,CDNS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,KLAC,LBTYA,LBTYK,IDXX,JBHT,LRCX,GLIBA,MAR,MELI,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,SNPS,NFLX,NTES,NVDA,TTWO,ORLY,PAYX,PCAR,BKNG,PYPL,QCOM,QRTEA,REGN,ROST,WDAY,SBUX,SHPG,SIRI,STX,SWKS,SYMC,TMUS,WYNN,TSCO,TSLA,TXN,ULTA,VIAB,VOD,VRSK,VRTX,WBA,WDC,XLNX,XRAY,AABA
4/29/2011,0.043627924,0.004648306,0.011761128,0.023616057,0.059442608,0.019723396,-0.093947368,-0.018342096,0.00448144,0.063610802,0.087048202,0.037374621,0.075884203,0.07771574,0.329113933,0.070035817,0.016956122,0.022577283,0.080755435,0.076003939,0.164131895,0.065049081,0.10324605,0.021574365,0.00114503,0.02542926,0.174258849,0.018427518,0.148107775,0.109273139,0.120704345,0.027914626,0.035662824,0.033282077,0.107925208,0.020320104,0.104148311,0.039046173,,-0.022480867,0.015037695,0.013651668,-0.085472096,-0.072704402,-0.072704333,0.006534469,-0.008108153,0.041328233,0.012987056,0.165930599,0.147175377,0.046130689,0.048701558,,,-0.072273835,0.122917167,0.110027451,,,-0.147370252,,-0.007869568,0.071800981,0.079715908,0.071109673,0.098289925,0.020874429,-0.013077594,0.067968758,0.099735216,,-0.021490454,-0.00464551,0.08342368,0.114447885,0.027845493,0.051784539,0.014323898,0.080108222,,0.041218292,0.089775332,0.135736585,0.036136114,-0.026461668,-0.02029771,0.071009992,0.206060052,0.235141036,-0.029012394,0.059870469,0.036330057,,0.033578306,-0.005405405,0.031803389,0.105131867,0.099742024,0.01286971,0.004273627,0.148549948,0.064275077,0.06731023,0.06280494,0.015139168,0.061151139
5/31/2011,0.001100238,-0.006568991,0.032190821,0.027686155,0.013796953,-0.044464206,-0.014231804,-0.020955982,-0.116552111,0.064907695,0.004494173,0.053602785,0.009862568,-0.086250987,-0.029902703,0.049832691,-0.046317746,0.034476867,-0.000665668,-0.000182086,-0.041567646,-0.037008767,0.022641101,-0.041095973,0.01250608,0.057970998,-0.076354718,-0.082750324,0.038890291,-0.015815664,-0.015965484,0.209265125,0.108521774,0.209613479,-0.093631884,0.049700368,0.122375913,-0.010880871,,0.052356775,-0.002116092,0.029180399,0.074665331,-0.027715482,-0.027715487,-0.023484152,-0.023614896,-0.017106884,0.015497308,-0.040584416,-0.020010051,-0.028617709,-0.00200175,,,-0.012651325,-0.031182835,-0.035143005,,,-0.027323534,,0.074099177,-0.003387762,-0.028454171,0.041083682,0.083144399,-0.028783477,-0.098939929,0.004330396,-0.054975963,,0.16388021,-0.063920426,0.002000015,-0.145808404,0.01777853,-0.012534393,-0.056336459,-0.058170797,,0.030207807,0.041762138,0.175940416,0.112226792,0.017085167,0.019927952,0.025533719,0.180904661,-0.046538112,-0.190400531,-0.005089065,0.063576938,,0.022854837,0.092028949,-0.006473382,0.05245349,-0.014659884,-0.037431611,0.034954314,-0.019255168,0.025351976,-0.079145679,0.02896078,0.045006722,-0.064971861
6/30/2011,-0.02087919,-0.034959551,-0.091827892,-0.049307713,-0.037554933,-0.101907911,-0.072775488,-0.008224357,-0.055878027,-0.036174454,0.039656327,-0.025854887,0.127558513,0.032569433,0.128681459,-0.03613181,-0.023931576,-0.009686423,0.017651957,0.035142026,-0.039476083,0.003961995,-0.015034011,-0.070833295,-0.00807063,0.005479444,-0.042666622,-0.03550768,-0.086966477,-0.059687739,-0.058717535,0.012879786,0.045183557,-0.033183122,0.035290348,-0.093687053,0.034987473,0.08468963,,-0.029293151,-0.04135755,-0.034896382,-0.007906148,-0.042796104,-0.042796107,-0.039571529,-0.061860465,-0.003202506,0.042591564,0.068245967,-0.015548677,-0.0390958,0.066217722,,,-0.060788822,-0.000221982,-0.003035302,,,-0.057671897,,-0.061359398,0.041287927,-0.040981517,0.015974928,0.129797624,0.039584124,-0.266666667,-0.062018389,0.047558431,,-0.029948341,-0.022544991,-0.204590889,-0.063091515,0.089835317,-0.0489164,0.021800018,-0.00632778,,-0.030721948,-0.079077105,-0.055148301,-0.019757617,-0.027996996,0.073389494,-0.014436631,-0.068085151,-0.038095219,-0.097762061,0.008695662,-0.038547511,,0.05889799,-0.033510286,-0.069971606,0.153626336,0.016986517,-0.012199579,0.016740089,-0.037043896,-0.026816473,-0.007366984,0.022141272,-0.028255889,-0.091238616
7/29/2011,-0.299663283,0.163285331,-0.118918979,-0.121103662,-0.022589242,-0.108808192,-0.230378145,0.207739745,-0.053036195,-0.062553528,0.088170564,0.013698655,-0.114999978,0.120887757,-0.047231529,0.147739844,-0.02364277,-0.016909814,0.088037932,0.01407219,-0.004791707,-0.047845564,-0.036804511,0.026947267,-0.062929044,-0.014532211,0.070102039,-0.047313801,-0.099499988,-0.028320265,-0.014227141,-0.033909388,-0.005854068,-0.05720339,0.014874556,0.005187069,0.093135602,-0.061448425,,-0.036244642,-0.087389477,-0.094915257,0.022941325,0.192167948,0.192167938,-0.09265256,-0.079325731,-0.071658015,-0.168995351,-0.079197461,0.007671518,-0.099498657,0.076429024,,,-0.016304375,-0.071936213,-0.063934379,,,-0.076784043,,-0.084249123,-0.030192798,-0.109733581,-0.024127126,-0.053489832,0.053846145,-0.014705882,-0.101721457,-0.076611228,,0.012562401,0.120425825,-0.132371376,-0.260007445,-0.091741747,-0.071052177,-0.162066923,0.050241305,,-0.035393591,-0.022063289,-0.064362512,-0.054293644,-0.000523724,0.015193681,0.103916794,-0.036529706,-0.140470231,0.101392546,-0.03346853,-0.054038282,,-0.014354047,-0.032955683,-0.089923615,-0.02400128,-0.050588272,0.051646754,-0.038128251,-0.0025005,-0.080546353,-0.052776293,-0.119824584,-0.004989565,-0.128989362
8/31/2011,-0.10416666,-0.014469329,-0.089137463,-0.032734908,-0.028354998,-0.180232577,-0.094136998,0.020246514,-0.074474177,0.018322839,-0.032761135,0.000844635,-0.015462371,-0.071878828,-0.075292096,-0.052513609,-0.05639831,0.002866813,-0.007971094,-0.055680883,-0.076296278,-0.104496274,0.00689286,-0.01878526,-0.102017415,-0.017511534,-0.095010763,-0.091884955,-0.161160478,0.062311467,0.096586184,-0.160985434,0.078514203,0.014831461,-0.057404595,-0.134905995,-0.041118438,-0.005349209,,-0.075049669,0.053333747,0.078027363,-0.058545768,-0.103910908,-0.103910935,-0.02072799,-0.103931125,-0.008275579,-0.165732631,-0.078555099,-0.089721162,0.056316934,-0.047934047,,,-0.069646005,-0.033732129,-0.034525943,,,-0.090998082,,-0.095939989,0.017043134,-0.017307761,0.018615483,0.113547377,-0.023069672,-0.198100407,0.014211729,-0.089113297,,-0.116470584,0.000791783,-0.037599388,-0.17644084,0.090420118,-0.044279148,-0.116825083,-0.000725405,,-0.056384774,-0.035366298,0.112514095,0.013210572,-0.009955384,-0.03324487,-0.066346172,-0.146919296,-0.154781061,-0.184907172,-0.100209907,-0.314496365,,-0.067036602,-0.121760738,-0.118991642,-0.062668526,-0.003717402,-0.062633562,0.046246278,-0.127072905,-0.092625231,-0.144225194,-0.023708854,-0.070994953,0.038931298
9/30/2011,-0.016100223,-0.009120957,-0.042393027,-0.053603891,-0.050445226,-0.014539007,-0.093892521,0.105435667,-0.084805673,-0.007942284,0.004646193,0.004219344,-0.007281943,-0.266634622,-0.011146444,0.077053092,-0.075273942,0.041029055,0.03881134,-0.030859681,-0.06094629,-0.027429126,0.045709132,-0.010848753,-0.14904282,-0.12007505,-0.229386374,-0.011820331,-0.097633642,-0.110217568,-0.110351714,0.007642743,0.051938961,-0.094331222,-0.04470359,-0.210268411,-0.150445375,-0.005676806,,-0.090632309,-0.097141828,-0.098304146,-0.027081289,-0.047914879,-0.047914886,-0.158234414,-0.085937445,-0.059171685,-0.21458734,-0.130678283,0.060109342,-0.038313453,-0.044762047,,,0.04362043,-0.104233599,-0.103135527,,,0.022066727,,-0.069672151,-0.036471971,-0.051813505,-0.033091712,0.023089522,-0.064285748,-0.147208122,0.012147486,-0.181204819,,-0.518020495,-0.245253192,-0.06010514,-0.133210612,0.026972874,-0.022609268,-0.101249038,-0.163421839,,-0.054994139,-0.06700343,-0.014060613,0.027955563,-0.087589333,-0.034438077,-0.03189017,-0.161110919,-0.11226256,-0.129423214,-0.049562662,-0.219534017,,0.018901747,-0.014147171,0.016787502,0.053317494,-0.192330411,-0.025816164,-0.002009185,-0.017892666,-0.065890378,-0.127839946,-0.11881818,-0.126710089,-0.03232917
10/31/2011,0.049090859,0.061523154,0.216797683,0.170240005,0.109862094,0.24505206,0.355130903,0.053855824,0.189189201,0.042030586,-0.012579203,0.12521015,0.030515743,0.311196219,0.249167993,0.070285533,0.115919608,0.047165272,-0.074284826,0.092304837,-0.019214368,0.127024557,0.013636964,0.20022471,0.189608898,0.062189068,0.084292312,0.160287081,0.335595146,0.155236606,0.125746735,-0.035129718,0.064146926,0.141809235,0.079348894,0.234691125,0.019805808,0.14906157,,0.159542998,0.14423058,0.131782988,0.073711343,0.150667951,0.150667904,0.176223522,0.059829126,0.117884248,-0.251710594,-0.014316392,0.149953175,0.134953696,0.19100688,,,0.230146355,0.110558551,0.108639064,,,0.131911592,,0.156387668,0.090768636,0.162970105,0.047647392,0.020620919,0.069907587,0.109126984,0.121303059,0.151854032,,-0.275359735,0.24135218,0.183053494,0.272662819,0.141377854,0.116989942,0.278533481,0.129622238,,0.061073363,0.113143654,-0.049828212,0.114881206,0.104698376,0.135961353,0.003939127,0.185429852,0.571011602,0.103006731,0.043558333,-0.024110227,,0.134495508,0.204182132,0.159454017,0.081311297,0.131904925,0.084957005,0.010929019,-0.109536642,0.009425413,0.035769844,0.219387658,0.204301029,0.187547456
11/30/2011,-0.181975658,-0.055783423,-0.06766406,-0.039533727,-0.023695738,-0.015317862,0.073125424,0.017034543,-0.118722031,0.016138001,-0.099386457,-0.072442125,-0.11400654,-0.065558485,-0.0121176,0.014951568,-0.018847649,-0.026993675,-0.038625256,-0.039736265,0.150848937,-0.033262271,0.027554928,0.005936259,-0.016611997,0.035858364,-0.219736087,-0.074226832,-0.019772113,-0.034054321,-0.04371999,0.102843936,0.019134542,-0.006852206,-0.070373794,-0.002621761,0.062044053,0.093462882,,-0.020553729,0,-0.004566129,-0.04344696,0.01138971,0.011389746,-0.059117182,0.092431756,-0.071840796,-0.091443531,0,0.024094599,-0.008011855,0.000806726,,,-0.013804036,-0.019661466,-0.012249049,,,-0.051639929,,0.035058691,0.028772811,-0.025844884,0.027572494,0.034908565,-0.032195977,0.071556351,-0.011092134,-0.002043894,,-0.213815789,-0.048131702,0.056081075,-0.059543632,0.015647534,-0.001029467,-0.057633286,-0.042996112,,0.066132982,-0.010346707,0.074502696,0.018126656,0.073510081,0.030454191,0.07444323,0.005586881,0.070757759,-0.176678451,-0.038800669,-0.014117622,,0.019847152,0.114742965,-0.020501096,0.034774787,0.020752555,0.014899911,0.117496352,-0.26774438,0.022594987,0.091216211,-0.016727701,-0.022997798,0.004475703
12/30/2011,0.074152503,0.059654676,0.030999271,0.026391231,0.065224033,-0.109773995,0.116568627,0.041363178,-0.006493437,0.108789481,-0.099797117,-0.008051576,-0.03137921,-0.110848183,-0.042627178,-0.006932351,-0.04622652,0.071654976,0.004427681,-0.050596296,0.076981276,0.050858649,-0.023212232,-0.030042899,-0.029940111,0.145065847,-0.139705882,-0.045137344,-0.149460683,-0.024059072,-0.003699789,0.15913714,0.019879765,-0.11168611,0.025008463,-0.021029638,-0.290494612,0.047058811,,0.018730524,0.018487388,0.022935983,0.027101678,0.077595528,0.077595594,-0.109466671,-0.005678648,0.001398881,0.095614666,0.090050835,-0.0264954,-0.01220889,0.066327398,,,0.046637791,0.041634458,0.042744008,,,-0.0919794,,-0.047354694,-0.036445651,0.049269581,0.04148301,-0.000650759,0.014855327,0.050083472,0.01520472,0.098822217,,0.073764028,-0.005322729,-0.113243751,-0.090532544,0.035085436,0.034352468,-0.058737184,-0.037415924,,-0.001824771,-0.002460682,-0.067149077,0.067010899,0.050623626,0.058187617,0.025463892,0.011111117,-0.040935759,-0.005518094,-0.042813502,0.035799567,,-0.028796924,-0.127672656,-0.032890388,-0.067643246,0.020425857,0.032412347,0.021639563,0.145567403,-0.019572954,0.064671523,-0.019871504,-0.029514006,0.0267345
1/31/2012,0.664694185,0.127111058,0.094800177,0.093627778,0.014256568,0.18694362,-0.001548916,0.073566462,0.1465919,0.057934919,0.123281313,0.001623369,0.176022079,0.094874181,0.071785496,0.036649155,0.274975355,0.075295919,-0.005877551,0.07137419,0.012293643,0.121046021,-0.012602057,0.090455103,0.070750201,0.0654984,0.070512821,0.115689663,0.073781224,0.046619494,0.030503926,-0.019662884,0.020334545,-0.098058252,0.04187267,0.144775143,0.115437574,0.074308272,,0.070650287,0.070957347,0.055493337,0.193745425,-0.101857855,-0.10185793,0.104148487,0.164477384,0.100263837,0.701443602,0.179213924,0.089484563,0.076280574,-0.006695333,,,0.059274616,0.118206596,0.117408907,,,0.150459195,,0.181007922,0.11671473,0.007371005,0.025160573,0.134252179,0.137519282,0.208267091,0.030721929,-0.033084764,,0.734738176,0.065997849,0.065656601,0.381262199,0.019512258,0.057003877,0.179610343,0.132090398,,0.075319896,0.055487703,0.639184575,0.069219465,0.064245858,0.041512726,-0.042252152,0.142857223,0.289024391,0.330456296,0.09840258,0.0184331,0.305434403,0.151389819,0.017857178,0.118206967,0.172982195,0.035895193,-0.033891898,-0.001744331,0.112616745,0.009074407,0.174474872,0.118215744,0.078593881,-0.040917485
2/29/2012,-0.122037949,0.188310642,0.062681678,0.002044408,-0.008397206,0.051388833,0.116971765,0.090802512,0.00373869,0.00655717,-0.075858876,-0.031604515,0.108132068,0.071988709,-0.012547656,0.003086448,0.05823878,0.008666914,0.212514403,0.033220802,0.100104113,0.106471014,0.049045281,0.011704801,-0.063102065,0.039633339,0.093013972,-0.011149882,0.14631904,0.087919774,0.118661576,0.044770755,0.043749974,-0.120559742,0.131012643,0.042415989,0.051899919,0.128534705,,0.05422172,0.042116023,0.055230521,-0.067949244,0.065746121,0.065746228,0.011744473,0.01667489,0.044152885,-0.011762456,-0.04180802,0.025540965,0.024805116,0.112435021,,,-0.04645306,0.093722757,0.085824275,,,-0.020896903,,0.027085471,0.056548002,-0.013108409,-0.006005228,0.094249318,0.081915072,0.125,0.047164546,0.129638602,,-0.078785406,0.096423267,0.02572776,0.16815822,0.061219456,-0.006664577,0.045283446,0.184196173,,0.060761966,0.095793752,0.153312787,0.052228447,0.026465419,0.016933422,0.051653091,0.086538504,0.25416222,0.249768265,0.037812645,0.165158434,-0.020662413,0.059709804,0.149294806,0.029956661,0.093105659,0.01318025,0.000369085,0.085871166,0.053315208,0.000505333,0.079779979,0.03545427,0.025702083,-0.041370394
3/30/2012,0.024291567,0.105283509,0.043174279,0.038531211,0.023519828,0.118097813,0.019444472,0.109040937,0.016326446,-0.000588154,0.126996454,0.088288891,0.039803161,0.066349723,0.081823636,-0.041958042,0.019607776,0.057283088,0.031559013,0.097661623,0.000630831,0.020401244,0.055077927,0.063883289,0.024274189,0.014522776,-0.209642075,0.084566601,0.055793499,0.084673074,0.078693097,0.128899578,0.067562941,0.009179927,0.032456666,0.015938458,-0.015220087,0.026955172,,0.046606272,-0.011597883,-0.003781855,0.072902944,0.037185647,0.037185585,0.039637624,0.039556151,0.022426413,0.026536605,0.137971706,0.046131006,0.040110646,0.058891375,,,0.124612497,-0.001992879,-0.001251303,,,0.070023932,,0.072845808,0.037607931,0.031327995,0.006029425,0.085869259,0.016383072,-0.052631579,0.025098661,0.000426621,,0.038923554,0.108355605,0.016501683,0.072983955,0.056069341,-0.009904139,0.017822301,0.144301581,,0.094564128,0.017590824,0.11289247,0.089443016,0.082676348,0.150947266,-0.091233271,0.022123678,0.026656494,0.025213214,0.048206333,-0.124271835,0.106732796,0.059553032,0.114636396,0.007796175,0.128416468,0.001067909,0.021410045,0.079770138,0.0536999,0.009951823,0.054522269,-0.01218522,0.038107266,0.026298045
4/30/2012,0.351778648,-0.025969514,-0.022151034,-0.035148553,0.007791298,-0.069707018,-0.111989125,-0.027353015,-0.036947738,0.046196849,0.145128634,0.004680203,-0.115216865,-0.089661842,0.063571389,0.013138715,-0.041364286,-0.059210478,0.064994692,-0.08944234,-0.046966114,0.016852683,-0.028854666,-0.043196194,0.035780678,0.001278094,0.001386322,-0.047043459,0.084906814,0.075691693,0.059940185,-0.029152776,0.075881111,-0.067313523,0.111653005,0.029715781,0.275418778,-0.131469523,,0.012970169,-0.006509647,-0.005073555,0.064674548,-0.05674939,-0.056749464,0.010514168,-0.112760933,0.014006316,-0.153583004,0.174093325,0.009957298,-0.033962602,0.067281979,,,-0.04208009,-0.005391519,0.000835247,,,-0.066113866,,0.032760948,-0.001782581,-0.049193592,0.048934528,0.046867401,-0.007439494,-0.186419753,0.034627488,-0.075053302,,-0.303372778,0.038210004,-0.155844181,-0.028560728,0.154898766,-0.000322719,-0.0828529,0.060376316,,-0.062150983,-0.013619378,0.15983529,0.05851981,0.058649871,0.026480559,0.029656973,-0.021644816,0.150674671,-0.018444856,-0.115508002,-0.190687372,0.051583967,0.086682919,-0.11036522,-0.044607343,-0.050705125,-0.022545304,0.005421189,0.042154566,-0.061692224,0.046879665,-0.062333861,-0.002741202,0.023174702,0.021024967
5/31/2012,0.288499122,-0.01070237,-0.074515651,-0.059309554,-0.062387632,-0.186690353,-0.099723842,0.002767936,-0.131112901,-0.01736194,-0.081888704,-0.088509372,-0.040023247,-0.112509422,-0.024326506,0.027089279,-0.049402507,-0.064171123,-0.038836148,-0.118527419,0.03687779,-0.047446483,-0.017057485,-0.18998013,-0.05662826,-0.05795244,-0.150899862,-0.205645733,-0.146361393,-0.079551709,-0.06238676,-0.122927706,0.01495176,-0.11443433,-0.044612272,-0.064527728,0.078111433,-0.055318257,,-0.040688576,-0.022177382,-0.020907683,-0.039792376,-0.039662785,-0.039662667,-0.035928234,-0.123431008,-0.031665364,-0.033011409,-0.05957639,-0.083545384,-0.030015548,-0.095295806,,,-0.114658043,-0.072475483,-0.067598623,,,-0.104871605,,-0.006412599,-0.064192844,-0.113194267,-0.040130415,0.116923157,-0.082400479,-0.113808801,-0.142321056,-0.00092213,,-0.208385309,0.03381963,-0.043846125,-0.183365532,-0.092037905,-0.022388291,-0.120747203,-0.177873894,,-0.098285558,-0.109930932,0.002883329,0.028130069,-0.034207101,-0.040291703,-0.13478879,-0.163717113,-0.238296485,-0.010316816,-0.102781164,-0.123287655,0.143161911,-0.069846314,-0.109568394,-0.108328141,0.013495158,0.028885552,-0.03702375,-0.021450439,0.560291086,-0.123475934,-0.191187881,-0.1153655,-0.098879725,-0.019305019
6/29/2012,0.008320689,0.010852816,0.042512079,0.035743702,0.075505677,0.092754591,0.082140423,0.096389566,0.108422087,0.048763044,0.072518913,0.021294777,0.089392757,-0.023690193,0.10424478,0.110550031,0.089264111,-0.059926681,0.060287378,-0.032201443,0.13030306,0.111683438,0.099664323,0.05143907,0.070368656,0.046341457,-0.089130435,0.030042918,0.148604265,0.077844264,0.075123417,0.018188241,0.04283774,-0.093245228,0.071957089,0.069745221,0.047504908,-0.088627594,0.050675676,0.07103666,0.160824548,0.160937349,0.026626575,-0.001360049,-0.001360123,-0.043760586,0.076372375,0.056250843,-0.062006548,0.06522769,0.03134675,0.055486378,0.058669477,,,0.074623594,0.07424283,0.068471742,,,0.011796311,,0.012658271,0.042081544,0.06640882,0.016955857,-0.01928376,0.047961627,0.080479452,0.019077839,-0.013843978,,0.079602823,-0.056286111,0.111826203,0.100426286,-0.125482867,0.048048049,0.043119483,0.062399128,,-0.028441829,0.060858878,-0.157980051,-0.009827254,0.098171278,-0.02860267,0.023456886,-0.021163499,0.055484394,0.017125785,-0.015498669,-0.054687487,0.042210773,-0.090749877,0.060678,0.007373651,0.044869574,-0.009177368,0.093227329,0.0283924,-0.068620968,-0.030799477,-0.028990106,0.050046903,0.023428601,0.038713911
7/31/2012,-0.140285057,0.045821863,-0.046030276,0.037430433,0.015989931,-0.030580278,0.108031496,0.055891187,-0.048908255,0.13290351,0.021677236,0.003336067,0.027855153,0.048182239,0.010042921,-0.007326958,-0.111480271,0.067019884,-0.105734401,-0.020568663,0.0853675,0.018142029,0.012421058,-0.06670576,0.025939165,0.026418013,-0.255369928,-0.053833333,-0.134143456,-0.062407391,-0.069275344,0.077408109,-0.06431225,-0.107692308,0.054510848,0.037793246,0.185562775,0.074475058,-0.301929293,-0.028939407,0.029751709,0.032750333,0.059477456,0.091195885,0.091195873,0.068178266,0.026607482,-0.046884955,0.026739342,0.100881009,-0.035647267,-0.019956011,-0.130536812,,,0.03370556,0.063469403,0.043769634,,,-0.088235316,,-0.070918437,0.084155364,0.009068913,0.028223708,-0.0671349,-0.036613321,-0.015847861,0.062012509,0.077678986,,-0.1699519,-0.102633775,-0.020260485,-0.027550581,0.023516785,0.050917387,0.020923681,-0.004183516,,0.071839076,0.053430589,0.178865285,0.063550551,0.035232288,-0.150787691,-0.002430823,0.167567338,0.213910263,0.058931216,0.078028742,0.447933818,-0.162899959,0.094028468,-0.123681715,-0.044535541,-0.091025919,-0.00659296,0.020227101,0.020097484,-0.132510734,0.229208929,0.30479006,-0.034852491,-0.038878623,0.000631712
8/31/2012,-0.06980812,0.093876914,0.012629566,0.02466078,0.027055734,-0.084610825,0.066230756,0.022508355,0.081594103,0.0204481,0.064166313,-0.022443837,-0.00894315,-0.075340153,0.005211506,-0.049630974,0.092060627,0.05229331,-0.010551921,-0.051060325,0.011440523,0.030107514,0.02050067,0.196238283,-0.014848378,0.019934324,0.292467949,0.132288145,0.068932334,0.083152325,0.111325702,0.039986971,-0.043106913,0.209618875,0.071557558,0.080773215,-0.096548776,-0.000695712,-0.168125296,0.016825895,0.015523866,0.016072763,0.061844236,0.082341949,0.082341993,0.047180307,0.059935151,0.026734395,0.014709452,-0.199279712,-0.025388674,0.008962442,0.021370735,,,0.015534557,0.047177124,0.047150843,,,-0.008137145,,0.038190671,0.007911485,0.051370803,0.045328619,-0.112616627,0.052737477,0,0.005070404,0.023447633,,0.050483733,-0.014012519,0.036189077,0.032315184,-0.009213914,0.01743649,0.002378452,-0.086393423,,0.029825723,-0.026161143,0.099517338,0.043490634,0.012190958,0.099885527,0.05059179,0.171296141,0.076701407,0.052886233,0.132063468,0.110730539,-0.106121385,0.053069366,0.040116703,0.066079326,0.107445845,0.070648661,0.005912956,-0.034427861,0.099361043,-0.008869089,0.051546377,0.05355278,-0.001926258,-0.075126263
9/28/2012,-0.018761705,0.00279601,0.037416022,-0.014091619,0.016812178,0.074074044,0.019994669,0.067064668,-0.044482428,0.004408996,0.024368643,-0.040816375,-0.042142185,0.048905213,0.017873055,0.078200268,-0.0099885,0.06052196,0.058107739,0.044912128,-0.035218572,0.06591121,0.023398397,0.001048255,-0.076135309,0.024987694,0.04649721,0.087274458,-0.014931175,0.08679798,0.081644428,-0.043138453,0.002491239,-0.048012003,0.018959349,0.000159725,0.126168216,-0.002320688,0.199335615,0.038143319,0.056294571,0.051536415,0.149766033,0.101315177,0.101315175,0.017595295,0.030056038,0.031376163,0.145199542,-0.097951074,-0.087394299,0.00580799,0.007808203,,,-0.070161823,0.099149426,0.082774481,,,-0.068854384,0.079365377,0.037685742,0.009391061,-0.057841679,0.003433166,-0.082796079,-0.034393208,-0.037037037,-0.019159841,0.033941493,,-0.088412514,0.078164004,-0.049180286,0.072469983,-0.015656198,0.000902067,0.002756201,0.023983988,,0.020629439,0.014254637,0.031138135,-0.066483689,0.052191419,0.022172925,-0.019445319,0.023715429,-0.032802214,-0.22652659,0.008412797,0.203494396,-0.015251167,0.03571425,0.026648001,-0.050964223,0.024574447,0.077405531,-0.014522656,-0.018755132,0.048002942,0.019015682,-0.068011735,-0.014744902,0.053091241,0.090784983
10/31/2012,0.164436029,-0.107600072,0.049013565,-0.001531425,-0.01483122,-0.044977454,-0.007056874,-0.209965075,-0.051029471,0.026100337,-0.084263949,-0.034574355,-0.052767428,-0.086919292,-0.073721597,-0.08072529,-0.126503652,-0.039921517,-0.015505853,-0.075581395,0.031308367,0.05489493,-0.0172724,-0.095443136,-0.013494036,0.009172134,0.18542654,-0.046358535,-0.192734878,-0.009731576,-0.022483976,0.163998698,-0.17436326,-0.02679275,-0.002274171,-0.0174038,0.022648713,0.044795182,-0.025392382,0.011211698,-0.017345769,-0.023663455,0.012814694,-0.098343269,-0.098343297,-0.04768131,0.019782494,-0.069048232,-0.014318303,-0.115789425,-0.045454548,0.01215855,0.094001504,,,-0.024313545,-0.01185185,-0.004423996,,,0.113908135,0.14645441,-0.067007654,0.036932528,-0.042761201,-0.036891609,-0.174065871,-0.040994616,-0.091973244,0.034184803,0.039802994,,0.455547365,-0.03811898,-0.101949124,-0.029988005,0.0266682,-0.016275898,0.083708109,-0.073174256,,-0.061789671,0.081080718,-0.06786323,-0.05635541,0.055007931,-0.094853021,-0.048590734,0.081080932,-0.117248058,-0.007215624,0.011679657,-0.128095648,-0.080170027,-0.027303034,-0.039276023,0.026685996,-0.042778487,-0.042918434,-0.044561525,0.073723964,-0.136160317,-0.033205235,-0.116189025,-0.01915591,-0.034084936,0.053817272
11/30/2012,0.058292265,-0.012374572,0.017043844,0.037832291,-0.018169209,0.040188414,-0.036062199,0.062403189,0.021320009,0.03104858,0.082270617,0.052341531,0.062670295,-0.097629577,0.078720704,0.310456704,-0.004222787,0.071438284,0.013518834,0.03706195,-0.084743646,-0.00879293,0.058818518,0.110782939,-0.02788342,0.006561821,-0.045477261,0.008702205,-0.010035594,0.023551344,0.027382257,0.039573377,0.046902509,0.199190283,0.094488246,-0.124959423,0.048198408,-0.064653227,0.326385536,0.028453086,0.035303912,0.029669534,0.116403685,0.026561783,0.026561879,0.06863008,-0.074684817,0.0951864,0.130736821,0.102756892,-0.085914944,0.008076717,-0.024381195,,,-0.014465747,-0.066466609,-0.060255957,,,-0.007909669,0.028817547,-0.001546802,0.028495271,-0.01758112,-0.02485876,0.165733509,-0.059609556,0.099447514,0.069800179,0.07261247,,0.031171113,-0.187777772,0.005611568,0.009068425,0.095864929,0.003701532,0.0179004,0.155846382,,0.085480266,-0.03499956,0.240688681,-0.063494657,0.037070509,0.134767339,0.026543402,-0.010714112,-0.071561495,-0.031637457,0.031335934,0.043094968,0.260812075,-0.066166366,0.202275194,0.049127761,0.087753518,0.006239024,-0.032893885,-0.025039105,-0.175849175,-0.029605445,-0.023371273,0.064425063,0.07763302,0.114608076
